PIDB_ID,State,County,FIPS,PointTypeGeneral,PointType,Trinomial,DINAA_URI,RawMaterialGeneral,RawMaterialSimple,MaxLength,MLIncomplete,MaxWidth,MWIncomplete,HeightMaxWidth,BasalWidth,BWIncomplete,DepthBasalConcavity,DBCIncomplete,MaxThickness,MTIncomplete,Reworked,ReferenceID,Title,YearPublished,PublishedSource,SurveyNumber,STATE_FIPS,CNTY_FIPS,Lat_CountyCentroid,Long_CountyCentroid,Latitude,Longitude
6166,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,23.46,TRUE,24.82,FALSE,,29.87,FALSE,,FALSE,5.32,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,852,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6167,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,,Other,57.2,FALSE,24.27,FALSE,,25.81,FALSE,,FALSE,6.44,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,853,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6168,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,29.61,TRUE,22.2,FALSE,,24.58,FALSE,1.48,FALSE,5.32,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,854,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6169,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,23.9,TRUE,22.97,FALSE,,27.98,FALSE,,FALSE,6.16,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,855,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6170,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,35.79,TRUE,20.03,FALSE,,,FALSE,1.27,FALSE,5.92,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,856,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6171,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,32.41,TRUE,23.42,FALSE,,25.35,FALSE,1.97,FALSE,5.72,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,857,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6172,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,37.2,TRUE,21.45,FALSE,,25.87,FALSE,2.67,FALSE,6.47,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,858,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6173,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,57,TRUE,30.41,FALSE,,27.96,FALSE,,FALSE,6.55,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,859,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6174,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,28.74,TRUE,25.05,FALSE,,28.96,FALSE,1.98,FALSE,6.03,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,860,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6175,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,46.57,TRUE,27.79,FALSE,,26.89,FALSE,,FALSE,7.33,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,861,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6176,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,26.61,TRUE,20.57,FALSE,,27.45,FALSE,,FALSE,5.5,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,862,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6177,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,30.13,TRUE,,FALSE,,24.37,FALSE,2.63,FALSE,7.25,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,863,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6178,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,37.65,TRUE,23.61,FALSE,,27.6,FALSE,1.72,FALSE,7.15,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,864,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6179,Tennessee,Houston,47083,Quad_BeaverLake,Beaver Lake (possible)/Greenbrier (possible),40HO23,,Dover chert,Dover chert,31.58,TRUE,28.14,FALSE,,26.78,FALSE,1.91,FALSE,6.34,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,865,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6180,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,59.61,FALSE,22.01,FALSE,,26.18,FALSE,0.74,FALSE,6.96,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,866,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6181,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,55.22,TRUE,20.09,FALSE,,24.62,FALSE,1.86,FALSE,6.78,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,867,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6182,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Fort Payne chert,Fort Payne chert,24.4,TRUE,23.13,FALSE,,26.4,FALSE,2.79,FALSE,6.21,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,868,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6183,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,62.03,FALSE,25.14,FALSE,,,FALSE,,FALSE,6.52,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,869,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6184,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,50.42,FALSE,23.99,FALSE,,27.8,FALSE,,FALSE,6.76,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,870,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6185,Tennessee,Houston,47083,Harpeth River,Harpeth River,40HO23,,Dover chert,Dover chert,67.42,FALSE,,FALSE,,26.98,FALSE,,FALSE,6.27,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,871,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6186,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,63.31,FALSE,32.5,FALSE,,27.19,FALSE,,FALSE,5.78,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,872,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6187,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,47.02,TRUE,22.71,FALSE,,19.69,FALSE,,FALSE,5.84,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,873,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6188,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,49.5,TRUE,23.53,FALSE,,23.74,FALSE,,FALSE,6.58,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,874,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6189,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,41.01,TRUE,25.42,FALSE,,26.66,FALSE,,FALSE,5.88,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,875,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6190,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,34.67,TRUE,,FALSE,,31.11,FALSE,,FALSE,5.73,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,876,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6191,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,42.16,TRUE,,FALSE,,25.61,FALSE,,FALSE,6.34,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,877,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6192,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,49.94,TRUE,27.39,FALSE,,23.97,FALSE,,FALSE,6.63,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,878,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6193,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,32.73,TRUE,,FALSE,,22.98,FALSE,,FALSE,7.59,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,879,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6194,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,27.94,TRUE,,FALSE,,30.19,FALSE,,FALSE,6.57,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,880,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6195,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,51.1,TRUE,,FALSE,,28.4,FALSE,,FALSE,7.32,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,881,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6196,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,27.73,TRUE,,FALSE,,27.58,FALSE,,FALSE,6.38,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,882,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6197,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,46.91,TRUE,24.11,FALSE,,27.42,FALSE,,FALSE,6.01,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,883,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6198,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,40.76,TRUE,,FALSE,,25.95,FALSE,,FALSE,6.75,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,884,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6199,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,21.77,TRUE,,FALSE,,30.45,FALSE,,FALSE,5.6,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,885,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6200,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,28.07,TRUE,23.26,FALSE,,27.23,FALSE,,FALSE,6.39,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,886,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6201,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,24.28,TRUE,,FALSE,,,FALSE,,FALSE,7.26,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,887,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6202,Tennessee,Houston,47083,Greenbrier,Greenbrier preform,40HO23,,Dover chert,Dover chert,46.95,TRUE,26.23,FALSE,,25.42,FALSE,,FALSE,6.22,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,888,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6203,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,31.49,TRUE,,FALSE,,30.47,FALSE,2.81,FALSE,7.85,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,889,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6204,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,60.46,TRUE,25.27,FALSE,,28.15,FALSE,,FALSE,7.5,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,890,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6205,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,52.03,TRUE,26.15,FALSE,,30.25,FALSE,,FALSE,6.92,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,891,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6206,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,40.28,TRUE,,FALSE,,26.75,FALSE,,FALSE,4.99,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,892,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6207,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,49.46,TRUE,,FALSE,,27.96,FALSE,,FALSE,7.36,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,893,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6208,Tennessee,Houston,47083,Harpeth River,Harpeth River,40HO23,,Dover chert,Dover chert,71.55,TRUE,27.59,FALSE,,24.48,FALSE,,FALSE,9.06,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,894,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6209,Tennessee,Humphreys,47085,Clovis,Clovis,40HS200,,Fort Payne chert,Fort Payne chert,43.24,TRUE,25.3,FALSE,,24.7,FALSE,4.44,FALSE,6.02,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,895,47,085,36.04081025,-87.77560086,36.04081025,-87.77560086
6210,Tennessee,Humphreys,47085,Clovis,Clovis,40HS200,,Dover chert,Dover chert,46.22,TRUE,,FALSE,,28.52,FALSE,3.01,FALSE,5.36,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,896,47,085,36.04081025,-87.77560086,36.04081025,-87.77560086
6211,Tennessee,Humphreys,47085,Clovis,Clovis,40HS200,,Dover chert,Dover chert,30.67,FALSE,22.62,FALSE,,29.86,FALSE,,FALSE,7.22,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,897,47,085,36.04081025,-87.77560086,36.04081025,-87.77560086
6212,Tennessee,Humphreys,47085,Clovis,Clovis preform,40HS200,,Dover chert,Dover chert,82.8,FALSE,29.88,FALSE,,27.8,FALSE,2.91,FALSE,8.76,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,898,47,085,36.04081025,-87.77560086,36.04081025,-87.77560086
6213,Tennessee,Humphreys,47085,Clovis,Clovis,40HS200,,Dover chert,Dover chert,61.54,FALSE,26.15,FALSE,,26.54,FALSE,2.67,FALSE,3.14,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,899,47,085,36.04081025,-87.77560086,36.04081025,-87.77560086
6214,Tennessee,Humphreys,47085,Clovis,Clovis,40HS200,,Dover chert,Dover chert,83.94,FALSE,28.09,FALSE,,26.43,FALSE,2.88,FALSE,5.9,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,900,47,085,36.04081025,-87.77560086,36.04081025,-87.77560086
6215,Tennessee,Humphreys,47085,Clovis,Clovis,40HS200,,Dover chert,Dover chert,95.5,FALSE,38.38,FALSE,,35.11,FALSE,8.06,FALSE,6.62,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,901,47,085,36.04081025,-87.77560086,36.04081025,-87.77560086
6216,Tennessee,Humphreys,47085,Quad_BeaverLake,Beaver Lake,40HS200,,Dover chert,Dover chert,82.35,FALSE,27.46,FALSE,,25.77,FALSE,3.29,FALSE,,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,902,47,085,36.04081025,-87.77560086,36.04081025,-87.77560086
6217,Tennessee,Humphreys,47085,Clovis,Clovis preform base,40HS200,,Dover chert,Dover chert,71.22,TRUE,49.1,FALSE,,34.34,FALSE,,FALSE,7.6,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,903,47,085,36.04081025,-87.77560086,36.04081025,-87.77560086
6218,Tennessee,Humphreys,47085,Clovis,Clovis preform,40HS200,,Dover chert,Dover chert,40.92,FALSE,50.25,FALSE,,42.32,FALSE,,FALSE,10.81,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,904,47,085,36.04081025,-87.77560086,36.04081025,-87.77560086
6219,Tennessee,Humphreys,47085,Clovis,Clovis preform,40HS200,,Dover chert,Dover chert,40.23,FALSE,40.58,FALSE,,35.84,FALSE,,FALSE,10.11,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,905,47,085,36.04081025,-87.77560086,36.04081025,-87.77560086
6220,Tennessee,Humphreys,47085,Clovis,Clovis unfluted,40HS200,,Dover chert,Dover chert,44.35,FALSE,23.56,FALSE,,21.78,FALSE,1.38,FALSE,6.4,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,906,47,085,36.04081025,-87.77560086,36.04081025,-87.77560086
6221,Tennessee,Humphreys,47085,Clovis,Clovis unfluted,40HS200,,Dover chert,Dover chert,50.61,FALSE,56.17,FALSE,,42.33,FALSE,,FALSE,12.09,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,907,47,085,36.04081025,-87.77560086,36.04081025,-87.77560086
6222,Tennessee,Humphreys,47085,Clovis,Clovis unfluted,40HS200,,Camden chert,Other,27.54,FALSE,22.65,FALSE,,23.76,FALSE,4.38,FALSE,7.72,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,908,47,085,36.04081025,-87.77560086,36.04081025,-87.77560086
6223,Tennessee,Humphreys,47085,Clovis,Clovis base,40HS200,,Dover chert,Dover chert,28.78,TRUE,19.7,FALSE,,20.54,FALSE,3.06,FALSE,5.06,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,909,47,085,36.04081025,-87.77560086,36.04081025,-87.77560086
6224,Tennessee,Humphreys,47085,Clovis,Clovis preform midsection,40HS200,,Dover chert,Dover chert,31.15,TRUE,34.47,FALSE,,,FALSE,,FALSE,9.28,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,910,47,085,36.04081025,-87.77560086,36.04081025,-87.77560086
6225,Tennessee,Humphreys,47085,Clovis,Clovis preform base,40HS200,,Dover chert,Dover chert,56.08,FALSE,43.52,FALSE,,37.94,FALSE,,FALSE,7.24,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,911,47,085,36.04081025,-87.77560086,36.04081025,-87.77560086
6226,Tennessee,Humphreys,47085,Clovis,Clovis preform base,40HS200,,Dover chert,Dover chert,70.76,FALSE,58.38,FALSE,,51.46,FALSE,,FALSE,11.89,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,912,47,085,36.04081025,-87.77560086,36.04081025,-87.77560086
6227,Tennessee,Humphreys,47085,Clovis,Clovis,40HS200,,Dover chert,Dover chert,54.98,FALSE,32.88,FALSE,,22.82,FALSE,2.1,FALSE,3.27,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,913,47,085,36.04081025,-87.77560086,36.04081025,-87.77560086
6228,Tennessee,Humphreys,47085,Clovis,Clovis base,40HS200,,Dover chert,Dover chert,48.43,FALSE,24.14,FALSE,,25.99,FALSE,3.61,FALSE,8.8,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,914,47,085,36.04081025,-87.77560086,36.04081025,-87.77560086
6229,Tennessee,Humphreys,47085,Clovis,Clovis preform base,40HS200,,Dover chert,Dover chert,40.63,FALSE,48.41,FALSE,,36.69,FALSE,,FALSE,12.18,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,915,47,085,36.04081025,-87.77560086,36.04081025,-87.77560086
6230,Tennessee,Humphreys,47085,Clovis,Clovis preform base,40HS200,,Dover chert,Dover chert,45.07,FALSE,33.29,FALSE,,26.98,FALSE,,FALSE,7.76,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,916,47,085,36.04081025,-87.77560086,36.04081025,-87.77560086
6231,Tennessee,Humphreys,47085,Clovis,Clovis preform base,40HS200,,Dover chert,Dover chert,52.93,FALSE,47.76,FALSE,,46.31,FALSE,,FALSE,8.31,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,917,47,085,36.04081025,-87.77560086,36.04081025,-87.77560086
6232,Tennessee,Humphreys,47085,Clovis,Clovis preform base,40HS200,,Dover chert,Dover chert,29.99,FALSE,34.3,FALSE,,30.6,FALSE,,FALSE,7.52,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,918,47,085,36.04081025,-87.77560086,36.04081025,-87.77560086
6233,Tennessee,Humphreys,47085,Clovis,Clovis preform base,40HS200,,Dover chert,Dover chert,51.83,FALSE,37.05,FALSE,,38.68,FALSE,,FALSE,10.21,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,919,47,085,36.04081025,-87.77560086,36.04081025,-87.77560086
